Año;Trimestre;País;Tipo de mercado;Servicio;Concepto;Operador;Tipo de Ingreso;Tipo de Cliente;Segmento;Tipo de Tráfico;Tipo de Contrato;Tipo de Línea;Tipo de Mensaje;Tipo de Tráfico de Mensaje;Tecnología de Acceso;Velocidad BAF;Tipo de Oferta;Tipo de Tarifa;Tipo de CE Minorista;Tipo de Circuito;Tipo de Emisión;Tipo de Operador;Tipo de Medio;Tipo de Publicidad;Tipo de Contratación;Tipo Servicio Audiovisual Mayorista;Tipo de BA May;Tipo de Interconexión;Tipo de Tarificación en Interconexión;Tipo de Ámbito;Tipo de Acceso de Infraestructuras;Unidades;Ingresos (Millones €);Ingresos por Operador (Millones €);Clientes (Núm);Clientes por Operador (Núm);Lineas o Accesos (Núm);Tasa de Penetración (%);Lineas o Accesos por Operador (Núm);Portabilidades (Núm);Tráfico (Millones min);Tráfico por Operador (Millones min);Mensajes (Millones);Mensajes por Operador (Millones);Tráfico de datos (TB);Circuitos (Núm);Publicidad (Min);Contrataciones (Núm)
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Cellnex Telecom;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;;56,46;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Cellnex Telecom;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;10,86;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Itelazpi;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;;2,33;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Itelazpi;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,58;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Otros;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,09;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio analógica;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;8,14;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio analógica;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;1,3;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio digital;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,81;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;TV analógica;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;39,29;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;TV analógica;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;10,93;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;TV digital;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;16,33;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;TV digital;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;23,36;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Overon;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;17,93;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;;5,6;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,71;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Retegal;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,08;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Retegal;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,19;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Teledifusión Madrid;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Difusión;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,1;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Teledifusión Madrid;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,17;;;;;;;;;;;;;;
2008;2008T1;España;Servicio mayorista;Transporte y difusión mayorista;Ingresos;Telefónica Servicios Audiovisuales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Transporte;N/A;N/A;N/A;N/A;N/A;Millones de euros;;5,23;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Abonados;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;4211609;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Abonados;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión IP;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;636140;1,4;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Abonados;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión móvil;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;259376;0,6;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Abonados;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1236093;2,7;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Abonados;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;2080000;4,6;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Contrataciones PPV;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;Futbol;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;;;7011299
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Contrataciones PPV;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;Películas;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;;;3250745
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Contrataciones PPV;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;Resto contrataciones;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;;;;;;;;;;592692
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Atresmedia;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;173,38;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Euskaltel;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,02;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Mediaset España;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;198,4;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Cuotas de televisión de pago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;346,85;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Cuotas de televisión de pago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión IP;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;33,06;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Cuotas de televisión de pago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión móvil;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;4,27;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Cuotas de televisión de pago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;68,09;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Cuotas de televisión de pago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;241,44;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;108,78;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Privado;Radio;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;102,45;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Público;Radio;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,11;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Público;Radio;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;6,21;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Público;Radio;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,01;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,15;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,81;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,01;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;1,74;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;5,49;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;Privado;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,2;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,69;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;60,39;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;417,59;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Privado;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;1,26;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;25;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;201,2;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;Público;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,06;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Radio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,05;0,05;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;148,56;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;103,34;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión Terrestre;N/A;N/A;N/A;N/A;N/A;En abierto;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;45,22;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;90,46;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión IP;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;7,9;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión por cable;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;12,44;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;PPV y vídeo bajo demanda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión satélite;N/A;N/A;N/A;N/A;N/A;De pago;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;70,13;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;N/A;Subvenciones;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;292,7;292,7;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Ono;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,95;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Resto;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;311,3;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Televisió de Catalunya;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;29,23;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Ingresos;Unidad Editorial;Ingresos publicitarios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;1,31;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Autopromoción;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;127436;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Patrocinio;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;21185;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Publicidad;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;348629;
2008;2008T1;España;Servicio minorista;Audiovisual minorista;Publicidad - minutos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Televisión;Televenta;N/A;N/A;N/A;N/A;N/A;N/A;N/A;minutos;;;;;;;;;;;;;;;120179;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Euskaltel;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;15,6;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Jazztel;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;33,06;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;585,92;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;15,71;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;5,77;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;4,89;;;;;;;;;;;;;;;
